t,dy_left,dy_down,dy_up,dy_right,action
24.446,585,45,9999.0,420,0
24.471,580,40,9999.0,415,0
24.505,575,35,9999.0,410,0
24.527,570,30,9999.0,405,0
24.561,565,25,9999.0,400,0
24.582,560,20,9999.0,395,0
24.616,555,15,9999.0,390,0
24.648,550,10,9999.0,385,0
24.669,545,5,9999.0,380,0
24.703,540,200,9999.0,375,4
24.735,535,195,9999.0,370,0
24.759,530,190,9999.0,365,0
24.792,525,185,9999.0,360,0
24.814,520,180,9999.0,355,0
24.846,515,175,9999.0,350,0
24.869,510,170,9999.0,345,0
24.903,505,165,9999.0,340,0
24.935,500,160,9999.0,335,0
24.958,495,155,9999.0,330,0
24.991,490,150,665,325,0
25.023,485,145,660,320,0
25.048,480,140,655,315,0
25.081,475,135,650,310,0
25.102,470,130,645,305,0
25.135,465,125,640,300,0
25.166,460,120,635,295,0
25.19,455,115,630,290,0
25.224,450,110,625,285,0
25.246,445,105,620,280,0
25.288,440,100,615,275,0
25.315,435,95,610,270,0
25.349,430,90,605,265,0
25.382,425,85,600,260,0
25.409,420,80,595,255,0
25.444,415,75,590,250,0
25.466,410,70,585,245,0
25.501,405,65,580,240,0
25.523,400,60,575,235,0
25.556,395,55,570,230,0
25.588,390,50,565,225,0
25.612,385,45,560,220,0
25.644,380,40,555,215,0
25.672,375,35,550,210,0
25.707,370,30,545,205,0
25.742,365,25,540,200,0
25.766,360,20,535,195,0
25.799,355,15,530,190,0
25.822,350,10,525,185,0
25.856,345,5,520,180,0
25.878,340,85,515,175,4
25.911,335,80,510,170,0
25.945,330,75,505,165,0
25.968,325,70,500,160,0
26.002,320,65,495,155,0
26.034,315,60,490,150,0
26.058,310,55,485,145,0
26.094,305,50,480,140,0
26.116,300,45,475,135,0
26.15,295,40,470,130,0
26.172,290,35,465,125,0
26.204,285,30,460,120,0
26.237,280,25,455,115,0
26.26,275,20,450,110,0
26.293,270,9999.0,445,105,4
26.327,265,9999.0,440,100,0
26.353,260,9999.0,435,95,0
26.387,255,9999.0,430,90,0
26.409,250,9999.0,425,85,0
26.444,245,9999.0,420,80,0
26.467,240,9999.0,415,75,0
26.499,235,9999.0,410,70,0
26.532,230,665,405,65,0
26.556,225,660,400,60,0
26.589,220,655,395,55,0
26.612,215,650,390,50,0
26.645,210,645,385,45,0
26.679,205,640,380,40,0
26.703,200,635,375,35,0
26.736,195,630,370,30,0
26.758,190,625,365,25,0
26.793,185,620,360,20,0
26.825,180,615,355,15,0
26.849,175,610,350,10,0
26.883,170,605,345,9999.0,2
26.905,165,600,340,9999.0,0
26.939,160,595,335,9999.0,0
26.961,155,590,330,9999.0,0
26.994,150,585,325,9999.0,0
27.026,145,580,320,665,0
27.049,140,575,315,660,0
27.083,135,570,310,655,0
27.115,130,565,305,650,0
27.139,125,560,300,645,0
27.174,120,555,295,640,0
27.196,115,550,290,635,0
27.229,110,545,285,630,0
27.251,105,540,280,625,0
27.285,100,535,275,620,0
27.317,95,530,270,615,0
27.339,90,525,265,610,0
27.372,85,520,260,605,0
27.406,80,515,255,600,0
27.43,75,510,250,595,0
27.466,70,505,245,590,0
27.488,65,500,240,585,0
27.524,60,495,235,580,0
27.547,55,490,230,575,0
27.582,50,485,225,570,0
27.614,45,480,220,565,0
27.639,40,475,215,560,0
27.674,35,470,210,555,0
27.697,30,465,205,550,0
27.731,25,460,200,545,0
27.765,20,455,195,540,0
27.79,15,450,190,535,0
27.824,10,445,185,530,0
27.845,9999.0,440,180,525,1
27.879,9999.0,435,175,520,0
27.9,9999.0,430,170,515,0
27.934,9999.0,425,165,510,0
27.966,9999.0,420,160,505,0
27.989,9999.0,415,155,500,0
28.023,9999.0,410,150,495,0
28.056,9999.0,405,145,490,0
28.079,9999.0,400,140,485,0
28.113,9999.0,395,135,480,0
28.136,9999.0,390,130,475,0
28.17,9999.0,385,125,470,0
28.192,9999.0,380,120,465,0
28.224,9999.0,375,115,460,0
28.257,9999.0,370,110,455,0
28.279,9999.0,365,105,450,0
28.313,9999.0,360,100,445,0
28.335,9999.0,355,95,440,0
28.37,9999.0,350,90,435,0
28.404,9999.0,345,85,430,0
28.426,9999.0,340,80,425,0
28.46,9999.0,335,75,420,0
28.483,9999.0,330,70,415,0
28.517,9999.0,325,65,410,0
28.548,9999.0,320,60,405,0
28.572,9999.0,315,55,400,0
28.605,9999.0,310,50,395,0
28.627,9999.0,305,45,390,0
28.667,9999.0,300,40,385,0
28.69,9999.0,295,35,380,0
28.728,9999.0,290,30,375,0
28.771,9999.0,285,25,370,0
28.806,9999.0,280,20,365,0
28.847,9999.0,275,15,360,0
28.878,9999.0,270,10,355,0
28.912,9999.0,265,185,350,3
28.967,9999.0,260,180,345,0
29.003,9999.0,255,175,340,0
29.049,9999.0,250,170,335,0
29.08,9999.0,245,165,330,0
29.12,9999.0,240,160,325,0
29.147,9999.0,235,155,320,0
29.185,9999.0,230,150,315,0
29.217,9999.0,225,145,310,0
29.262,9999.0,220,140,305,0
29.296,9999.0,215,135,300,0
29.332,9999.0,210,130,295,0
29.357,9999.0,205,125,290,0
29.392,9999.0,200,120,285,0
29.421,9999.0,195,115,280,0
29.459,9999.0,190,110,275,0
29.493,9999.0,185,105,270,0
29.524,9999.0,180,100,265,0
29.556,9999.0,175,95,260,0
29.577,9999.0,170,90,255,0
29.609,9999.0,165,85,250,0
29.629,9999.0,160,80,245,0
29.66,9999.0,155,75,240,0
29.691,9999.0,150,70,235,0
29.712,9999.0,145,65,230,0
29.744,9999.0,140,60,225,0
29.776,9999.0,135,55,220,0
29.797,9999.0,130,50,215,0
29.83,9999.0,125,45,210,0
29.851,9999.0,120,40,205,0
29.881,9999.0,115,35,200,0
29.913,9999.0,110,30,195,0
29.934,9999.0,105,25,190,0
29.966,9999.0,100,20,185,0
29.996,9999.0,95,15,180,0
30.017,9999.0,90,10,175,0
30.05,9999.0,85,5,170,0
30.07,9999.0,80,0,165,0
30.101,9999.0,75,335,160,3
30.132,9999.0,70,330,155,0
30.153,9999.0,65,325,150,0
30.182,9999.0,60,320,145,0
30.212,9999.0,55,315,140,0
30.235,9999.0,50,310,135,0
30.263,9999.0,45,305,130,0
30.284,9999.0,40,300,125,0
30.319,9999.0,35,295,120,0
30.349,9999.0,30,290,115,0
30.369,9999.0,25,285,110,0
30.401,9999.0,20,280,105,0
30.434,9999.0,15,275,100,0
30.456,9999.0,10,270,95,0
30.487,9999.0,5,265,90,0
30.508,9999.0,0,260,85,0
30.541,9999.0,-5,255,80,0
30.571,9999.0,395,250,75,4
30.593,9999.0,390,245,70,0
30.623,9999.0,385,240,65,0
30.643,9999.0,380,235,60,0
30.675,9999.0,375,230,55,0
30.706,9999.0,370,225,50,0
30.727,9999.0,365,220,45,0
30.759,9999.0,360,215,40,0
30.79,9999.0,355,210,35,0
30.81,9999.0,350,205,30,0
30.842,9999.0,345,200,25,0
30.863,9999.0,340,195,20,0
30.894,9999.0,335,190,15,0
30.924,9999.0,330,185,10,0
30.945,9999.0,325,180,5,0
30.98,9999.0,320,175,9999.0,2
31.0,9999.0,315,170,9999.0,0
31.03,9999.0,310,165,9999.0,0
31.062,9999.0,305,160,9999.0,0
31.082,9999.0,300,155,9999.0,0
31.114,665,295,150,9999.0,0
31.144,660,290,145,9999.0,0
31.167,655,285,140,9999.0,0
31.198,650,280,135,9999.0,0
31.225,645,275,130,9999.0,0
31.248,640,270,125,9999.0,0
31.28,635,265,120,9999.0,0
31.304,630,260,115,9999.0,0
31.337,625,255,110,9999.0,0
31.365,620,250,105,9999.0,0
31.389,615,245,100,9999.0,0
31.422,610,240,95,9999.0,0
31.442,605,235,90,9999.0,0
31.473,600,230,85,9999.0,0
31.505,595,225,80,9999.0,0
31.527,590,220,75,9999.0,0
31.557,585,215,70,9999.0,0
31.585,580,210,65,9999.0,0
31.608,575,205,60,9999.0,0
31.639,570,200,55,9999.0,0
31.661,565,195,50,9999.0,0
31.692,560,190,45,9999.0,0
31.725,555,185,40,9999.0,0
31.747,550,180,35,9999.0,0
31.78,545,175,30,9999.0,0
31.799,540,170,25,9999.0,0
31.83,535,165,20,9999.0,0
31.863,530,160,15,9999.0,0
31.882,525,155,10,9999.0,0
31.914,520,150,5,9999.0,0
31.943,515,145,0,9999.0,0
31.967,510,140,-5,9999.0,0
31.999,505,135,9999.0,9999.0,3
32.016,500,130,9999.0,9999.0,0
32.046,495,125,9999.0,9999.0,0
32.077,490,120,9999.0,9999.0,0
32.098,485,115,9999.0,9999.0,0
32.129,480,110,9999.0,665,0
32.159,475,105,9999.0,660,0
32.179,470,100,9999.0,655,0
32.212,465,95,9999.0,650,0
32.231,460,90,9999.0,645,0
32.26,455,85,9999.0,640,0
32.291,450,80,9999.0,635,0
32.311,445,75,9999.0,630,0
32.34,440,70,9999.0,625,0
32.371,435,65,9999.0,620,0
32.389,430,60,9999.0,615,0
32.421,425,55,9999.0,610,0
32.441,420,50,9999.0,605,0
32.469,415,45,9999.0,600,0
32.502,410,40,9999.0,595,0
32.521,405,35,9999.0,590,0
32.55,400,30,9999.0,585,0
32.583,395,25,9999.0,580,0
32.603,390,20,9999.0,575,0
32.633,385,15,9999.0,570,0
32.662,380,10,9999.0,565,0
32.686,375,5,9999.0,560,0
32.716,370,0,9999.0,555,0
32.735,365,180,9999.0,550,4
32.766,360,175,9999.0,545,0
32.798,355,170,9999.0,540,0
32.816,350,165,9999.0,535,0
32.848,345,160,9999.0,530,0
32.878,340,155,9999.0,525,0
32.899,335,150,9999.0,520,0
32.929,330,145,9999.0,515,0
32.949,325,140,9999.0,510,0
32.984,320,135,9999.0,505,0
33.014,315,130,9999.0,500,0
33.036,310,125,9999.0,495,0
33.068,305,120,665,490,0
33.095,300,115,660,485,0
33.117,295,110,655,480,0
33.148,290,105,650,475,0
33.178,285,100,645,470,0
33.198,280,95,640,465,0
33.231,275,90,635,460,0
33.251,270,85,630,455,0
33.282,265,80,625,450,0
33.312,260,75,620,445,0
33.334,255,70,615,440,0
33.363,250,65,610,435,0
33.384,245,60,605,430,0
33.414,240,55,600,425,0
33.445,235,50,595,420,0
33.465,230,45,590,415,0
33.495,225,40,585,410,0
33.528,220,35,580,405,0
33.553,215,30,575,400,0
33.584,210,25,570,395,0
33.603,205,20,565,390,0
33.637,200,15,560,385,0
33.666,195,10,555,380,0
33.687,190,5,550,375,0
33.718,185,0,545,370,0
33.738,180,85,540,365,4
33.769,175,80,535,360,0
33.801,170,75,530,355,0
33.821,165,70,525,350,0
33.851,160,65,520,345,0
33.884,155,60,515,340,0
33.905,150,55,510,335,0
33.934,145,50,505,330,0
33.964,140,45,500,325,0
33.988,135,40,495,320,0
34.02,130,35,490,315,0
34.037,125,30,485,310,0
34.07,120,25,480,305,0
34.099,115,20,475,300,0
34.122,110,15,470,295,0
34.152,105,9999.0,465,290,4
34.183,100,9999.0,460,285,0
34.203,95,9999.0,455,280,0
34.234,90,9999.0,450,275,0
34.255,85,9999.0,445,270,0
34.286,80,9999.0,440,265,0
34.316,75,9999.0,435,260,0
34.336,70,9999.0,430,255,0
34.369,65,9999.0,425,250,0
34.397,60,9999.0,420,245,0
34.418,55,9999.0,415,240,0
34.449,50,9999.0,410,235,0
34.47,45,9999.0,405,230,0
34.501,40,9999.0,400,225,0
34.533,35,9999.0,395,220,0
34.553,30,665,390,215,0
34.583,25,660,385,210,0
34.614,20,655,380,205,0
34.636,15,650,375,200,0
34.669,10,645,370,195,0
34.69,9999.0,640,365,190,1
34.723,9999.0,635,360,185,0
34.752,9999.0,630,355,180,0
34.784,9999.0,625,350,175,0
34.815,9999.0,620,345,170,0
34.837,9999.0,615,340,165,0
34.869,9999.0,610,335,160,0
34.899,9999.0,605,330,155,0
34.921,9999.0,600,325,150,0
34.953,9999.0,595,320,145,0
34.974,9999.0,590,315,140,0
35.005,9999.0,585,310,135,0
35.035,9999.0,580,305,130,0
35.055,665,575,300,125,0
35.087,660,570,295,120,0
35.115,655,565,290,115,0
35.138,650,560,285,110,0
35.169,645,555,280,105,0
35.198,640,550,275,100,0
35.221,635,545,270,95,0
35.252,630,540,265,90,0
35.273,625,535,260,85,0
35.302,620,530,255,80,0
35.334,615,525,250,75,0
35.355,610,520,245,70,0
35.384,605,515,240,65,0
35.404,600,510,235,60,0
35.437,595,505,230,55,0
35.467,590,500,225,50,0
35.489,585,495,220,45,0
35.52,580,490,215,40,0
35.551,575,485,210,35,0
35.57,570,480,205,30,0
35.603,565,475,200,25,0
35.623,560,470,195,20,0
35.655,555,465,190,15,0
35.684,550,460,185,10,0
35.705,545,455,180,5,0
35.737,540,450,175,0,0
35.765,535,445,170,9999.0,2
35.787,530,440,165,9999.0,0
35.818,525,435,160,9999.0,0
35.837,520,430,155,9999.0,0
35.869,515,425,150,9999.0,0
35.901,510,420,145,9999.0,0
35.918,505,415,140,9999.0,0
35.951,500,410,135,9999.0,0
35.98,495,405,130,9999.0,0
35.999,490,400,125,9999.0,0
36.032,485,395,120,9999.0,0
36.053,480,390,115,9999.0,0
36.085,475,385,110,9999.0,0
36.115,470,380,105,9999.0,0
36.136,465,375,100,9999.0,0
36.168,460,370,95,9999.0,0
36.196,455,365,90,9999.0,0
36.218,450,360,85,9999.0,0
36.25,445,355,80,9999.0,0
36.27,440,350,75,9999.0,0
36.301,435,345,70,9999.0,0
36.336,430,340,65,9999.0,0
36.356,425,335,60,9999.0,0
36.389,420,330,55,9999.0,0
36.409,415,325,50,9999.0,0
36.44,410,320,45,9999.0,0
36.471,405,315,40,9999.0,0
36.493,400,310,35,9999.0,0
36.522,395,305,30,9999.0,0
36.556,390,300,25,9999.0,0
36.578,385,295,20,9999.0,0
36.609,380,290,15,9999.0,0
36.631,375,285,10,9999.0,0
36.66,370,280,190,9999.0,3
36.693,365,275,185,9999.0,0
36.712,360,270,180,9999.0,0
36.742,355,265,175,9999.0,0
36.772,350,260,170,9999.0,0
36.795,345,255,165,9999.0,0
36.823,340,250,160,9999.0,0
36.843,335,245,155,9999.0,0
36.876,330,240,150,9999.0,0
36.906,325,235,145,9999.0,0
36.926,320,230,140,9999.0,0
36.958,315,225,135,9999.0,0
36.988,310,220,130,9999.0,0
37.01,305,215,125,9999.0,0
37.043,300,210,120,9999.0,0
37.063,295,205,115,9999.0,0
37.094,290,200,110,9999.0,0
37.125,285,195,105,665,0
37.145,280,190,100,660,0
37.177,275,185,95,655,0
37.205,270,180,90,650,0
37.227,265,175,85,645,0
37.259,260,170,80,640,0
37.288,255,165,75,635,0
37.309,250,160,70,630,0
37.34,245,155,65,625,0
37.359,240,150,60,620,0
37.391,235,145,55,615,0
37.421,230,140,50,610,0
37.44,225,135,45,605,0
37.473,220,130,40,600,0
37.494,215,125,35,595,0
37.526,210,120,30,590,0
37.557,205,115,25,585,0
37.578,200,110,20,580,0
37.611,195,105,15,575,0
37.642,190,100,10,570,0
37.665,185,95,5,565,0
37.699,180,90,9999.0,560,3
37.72,175,85,9999.0,555,0
37.752,170,80,9999.0,550,0
37.783,165,75,9999.0,545,0
37.804,160,70,9999.0,540,0
37.834,155,65,9999.0,535,0
37.855,150,60,9999.0,530,0
37.887,145,55,9999.0,525,0
37.919,140,50,9999.0,520,0
37.937,135,45,9999.0,515,0
37.969,130,40,9999.0,510,0
37.999,125,35,9999.0,505,0
38.021,120,30,9999.0,500,0
38.051,115,25,9999.0,495,0
38.073,110,20,9999.0,490,0
38.104,105,15,9999.0,485,0
38.136,100,10,9999.0,480,0
38.156,95,380,9999.0,475,4
38.189,90,375,9999.0,470,0
38.208,85,370,9999.0,465,0
38.238,80,365,9999.0,460,0
38.27,75,360,9999.0,455,0
38.291,70,355,9999.0,450,0
38.32,65,350,9999.0,445,0
38.353,60,345,9999.0,440,0
38.373,55,340,9999.0,435,0
38.404,50,335,9999.0,430,0
38.435,45,330,9999.0,425,0
38.457,40,325,9999.0,420,0
38.49,35,320,9999.0,415,0
38.507,30,315,9999.0,410,0
38.539,25,310,9999.0,405,0
38.57,20,305,9999.0,400,0
38.592,15,300,9999.0,395,0
38.624,10,295,9999.0,390,0
38.655,5,290,9999.0,385,0
38.676,100,285,9999.0,380,1
38.709,95,280,9999.0,375,0
38.727,90,275,9999.0,370,0
38.76,85,270,9999.0,365,0
38.791,80,265,9999.0,360,0
38.813,75,260,9999.0,355,0
38.844,70,255,9999.0,350,0
38.865,65,250,9999.0,345,0
38.897,60,245,9999.0,340,0
38.927,55,240,9999.0,335,0
38.947,50,235,9999.0,330,0
38.979,45,230,9999.0,325,0
39.01,40,225,9999.0,320,0
39.029,35,220,9999.0,315,0
39.061,30,215,9999.0,310,0
39.082,25,210,9999.0,305,0
39.112,20,205,9999.0,300,0
39.144,15,200,9999.0,295,0
39.163,10,195,9999.0,290,0
39.193,5,190,665,285,0
39.223,95,185,660,280,1
39.245,90,180,655,275,0
39.283,85,175,650,270,0
39.315,80,170,645,265,0
39.352,75,165,640,260,0
39.373,70,160,635,255,0
39.407,65,155,630,250,0
39.441,60,150,625,245,0
39.465,55,145,620,240,0
39.5,50,140,615,235,0
39.524,45,135,610,230,0
39.559,40,130,605,225,0
39.582,35,125,600,220,0
39.618,30,120,595,215,0
39.653,25,115,590,210,0
39.676,20,110,585,205,0
39.715,15,105,580,200,0
39.737,475,100,575,195,1
39.774,470,95,570,190,0
39.801,465,90,565,185,0
39.836,460,85,560,180,0
39.87,455,80,555,175,0
39.895,450,75,550,170,0
39.929,445,70,545,165,0
39.957,440,65,540,160,0
39.992,435,60,535,155,0
40.026,430,55,530,150,0
40.054,425,50,525,145,0
40.09,420,45,520,140,0
40.116,415,40,515,135,0
40.151,410,35,510,130,0
40.174,405,30,505,125,0
40.207,400,25,500,120,0
40.23,395,20,495,115,0
40.261,390,15,490,110,0
40.302,385,10,485,105,0
40.323,380,5,480,100,0
40.357,375,9999.0,475,95,4
40.38,370,9999.0,470,90,0
40.411,365,9999.0,465,85,0
40.448,360,9999.0,460,80,0
40.477,355,9999.0,455,75,0
40.511,350,9999.0,450,70,0
40.535,345,9999.0,445,65,0
40.569,340,9999.0,440,60,0
40.593,335,9999.0,435,55,0
40.628,330,9999.0,430,50,0
40.664,325,9999.0,425,45,0
40.688,320,665,420,40,0
40.727,315,660,415,35,0
40.754,310,655,410,30,0
40.789,305,650,405,25,0
40.817,300,645,400,20,0
40.849,295,640,395,15,0
40.88,290,635,390,10,0
40.9,285,630,385,100,2
40.932,280,625,380,95,0
40.954,275,620,375,90,0
40.986,270,615,370,85,0
41.016,265,610,365,80,0
41.036,260,605,360,75,0
41.069,255,600,355,70,0
41.099,250,595,350,65,0
41.119,245,590,345,60,0
41.151,240,585,340,55,0
41.171,235,580,335,50,0
41.202,230,575,330,45,0
41.234,225,570,325,40,0
41.254,220,565,320,35,0
41.285,215,560,315,30,0
41.315,210,555,310,25,0
41.338,205,550,305,20,0
41.37,200,545,300,15,0
41.39,195,540,295,10,0
41.422,190,535,290,5,0
41.454,185,530,285,95,2
41.474,180,525,280,90,0
41.505,175,520,275,85,0
41.535,170,515,270,80,0
41.557,165,510,265,75,0
41.588,160,505,260,70,0
41.607,155,500,255,65,0
41.64,150,495,250,60,0
41.672,145,490,245,55,0
41.691,140,485,240,50,0
41.722,135,480,235,45,0
41.751,130,475,230,40,0
41.774,125,470,225,35,0
41.803,120,465,220,30,0
41.824,115,460,215,25,0
41.855,110,455,210,20,0
41.885,105,450,205,15,0
41.907,100,445,200,545,2
41.938,95,440,195,540,0
41.958,90,435,190,535,0
41.988,85,430,185,530,0
42.021,80,425,180,525,0
42.04,75,420,175,520,0
42.07,70,415,170,515,0
42.103,65,410,165,510,0
42.122,60,405,160,505,0
42.153,55,400,155,500,0
42.184,50,395,150,495,0
42.206,45,390,145,490,0
42.238,40,385,140,485,0
42.256,35,380,135,480,0
42.288,30,375,130,475,0
42.318,25,370,125,470,0
42.338,20,365,120,465,0
42.369,15,360,115,460,0
42.401,10,355,110,455,0
42.423,5,350,105,450,0
42.454,0,345,100,445,0
42.474,625,340,95,440,1
42.506,620,335,90,435,0
42.536,615,330,85,430,0
42.556,610,325,80,425,0
42.589,605,320,75,420,0
42.608,600,315,70,415,0
42.64,595,310,65,410,0
42.673,590,305,60,405,0
42.693,585,300,55,400,0
42.724,580,295,50,395,0
42.755,575,290,45,390,0
42.777,570,285,40,385,0
42.807,565,280,35,380,0
42.836,560,275,30,375,0
42.858,555,270,25,370,0
42.891,550,265,20,365,0
42.911,545,260,15,360,0
42.941,540,255,95,355,3
42.971,535,250,90,350,0
42.994,530,245,85,345,0
43.024,525,240,80,340,0
43.055,520,235,75,335,0
43.076,515,230,70,330,0
43.107,510,225,65,325,0
43.127,505,220,60,320,0
43.158,500,215,55,315,0
43.188,495,210,50,310,0
43.208,490,205,45,305,0
43.241,485,200,40,300,0
43.262,480,195,35,295,0
43.295,475,190,30,290,0
43.325,470,185,25,285,0
43.346,465,180,20,280,0
43.377,460,175,15,275,0
43.407,455,170,10,270,0
43.429,450,165,5,265,0
43.46,445,160,70,260,3
43.48,440,155,65,255,0
43.51,435,150,60,250,0
43.542,430,145,55,245,0
43.56,425,140,50,240,0
43.592,420,135,45,235,0
43.623,415,130,40,230,0
43.644,410,125,35,225,0
43.677,405,120,30,220,0
43.701,400,115,25,215,0
43.74,395,110,20,210,0
43.77,390,105,15,205,0
43.801,385,100,10,200,0
43.834,380,95,5,195,0
43.855,375,90,280,190,3
43.888,370,85,275,185,0
43.909,365,80,270,180,0
43.942,360,75,265,175,0
43.977,355,70,260,170,0
43.998,350,65,255,165,0
44.031,345,60,250,160,0
44.051,340,55,245,155,0
44.081,335,50,240,150,0
44.113,330,45,235,145,0
44.134,325,40,230,140,0
44.165,320,35,225,135,0
44.196,315,30,220,130,0
44.216,310,25,215,125,0
44.249,305,20,210,120,0
44.269,300,15,205,115,0
44.3,295,10,200,110,0
44.332,290,5,195,105,0
44.353,285,0,190,100,0
44.384,280,370,185,95,4
44.415,275,365,180,90,0
44.437,270,360,175,85,0
44.469,265,355,170,80,0
44.497,260,350,165,75,0
44.519,255,345,160,70,0
44.552,250,340,155,65,0
44.572,245,335,150,60,0
44.602,240,330,145,55,0
44.633,235,325,140,50,0
44.654,230,320,135,45,0
44.686,225,315,130,40,0
44.706,220,310,125,35,0
44.74,215,305,120,30,0
44.772,210,300,115,25,0
44.794,205,295,110,20,0
44.826,200,290,105,15,0
44.855,195,285,100,10,0
44.877,190,280,95,370,2
44.909,185,275,90,365,0
44.927,180,270,85,360,0
44.96,175,265,80,355,0
44.991,170,260,75,350,0
45.012,165,255,70,345,0
45.043,160,250,65,340,0
45.064,155,245,60,335,0
45.097,150,240,55,330,0
45.126,145,235,50,325,0
45.148,140,230,45,320,0
45.18,135,225,40,315,0
45.211,130,220,35,310,0
45.233,125,215,30,305,0
45.264,120,210,25,300,0
45.284,115,205,20,295,0
45.316,110,200,15,290,0
45.346,105,195,10,285,0
45.367,100,190,5,280,0
45.4,95,185,9999.0,275,3
45.431,90,180,9999.0,270,0
45.451,85,175,9999.0,265,0
45.484,80,170,9999.0,260,0
45.506,75,165,9999.0,255,0
45.538,70,160,9999.0,250,0
45.568,65,155,9999.0,245,0
45.589,60,150,9999.0,240,0
45.622,55,145,9999.0,235,0
45.642,50,140,9999.0,230,0
45.675,45,135,9999.0,225,0
45.705,40,130,9999.0,220,0
45.727,35,125,9999.0,215,0
45.761,30,120,9999.0,210,0
45.792,25,115,9999.0,205,0
45.812,20,110,9999.0,200,0
45.844,15,105,9999.0,195,0
45.865,10,100,9999.0,190,0
45.898,455,95,9999.0,185,1
45.928,450,90,9999.0,180,0
45.948,445,85,9999.0,175,0
45.981,440,80,9999.0,170,0
46.001,435,75,9999.0,165,0
46.034,430,70,9999.0,160,0
46.064,425,65,9999.0,155,0
46.084,420,60,9999.0,150,0
46.117,415,55,9999.0,145,0
46.148,410,50,9999.0,140,0
46.169,405,45,9999.0,135,0
46.202,400,40,9999.0,130,0
46.222,395,35,9999.0,125,0
46.252,390,30,9999.0,120,0
46.284,385,25,9999.0,115,0
46.305,380,20,9999.0,110,0
46.336,375,15,9999.0,105,0
46.364,370,10,9999.0,100,0
46.39,365,5,9999.0,95,0
46.421,360,440,9999.0,90,4
46.44,355,435,9999.0,85,0
46.472,350,430,9999.0,80,0
46.503,345,425,9999.0,75,0
46.524,340,420,9999.0,70,0
46.556,335,415,9999.0,65,0
46.584,330,410,9999.0,60,0
46.607,325,405,9999.0,55,0
46.64,320,400,9999.0,50,0
46.661,315,395,9999.0,45,0
46.691,310,390,665,40,0
46.725,305,385,660,35,0
46.75,300,380,655,30,0
46.789,295,375,650,25,0
46.813,290,370,645,20,0
46.849,285,365,640,15,0
46.872,280,360,635,10,0
46.907,275,355,630,5,0
46.939,270,350,625,0,0
46.966,265,345,620,165,2
47.0,260,340,615,160,0
47.023,255,335,610,155,0
47.059,250,330,605,150,0
47.083,245,325,600,145,0
47.119,240,320,595,140,0
47.154,235,315,590,135,0
47.178,230,310,585,130,0
47.215,225,305,580,125,0
47.238,220,300,575,120,0
47.276,215,295,570,115,0
47.302,210,290,565,110,0
47.348,205,285,560,105,0
47.369,200,280,555,100,0
47.4,195,275,550,95,0
47.432,190,270,545,90,0
47.452,185,265,540,85,0
47.485,180,260,535,80,0
47.516,175,255,530,75,0
47.536,170,250,525,70,0
47.569,165,245,520,65,0
47.596,160,240,515,60,0
47.618,155,235,510,55,0
47.65,150,230,505,50,0
47.667,145,225,500,45,0
47.699,140,220,495,40,0
47.73,135,215,490,35,0
47.752,130,210,485,30,0
47.783,125,205,480,25,0
47.803,120,200,475,20,0
47.836,115,195,470,15,0
47.867,110,190,465,10,0
47.886,105,185,460,5,0
47.918,100,180,455,0,0
47.947,95,175,450,95,2
47.967,90,170,445,90,0
47.999,85,165,440,85,0
48.019,80,160,435,80,0
48.051,75,155,430,75,0
48.082,70,150,425,70,0
48.104,65,145,420,65,0
48.136,60,140,415,60,0
48.166,55,135,410,55,0
48.187,50,130,405,50,0
